sha,html_url,repo,committer_login
90c0931c4927ba82817c3a7db38ec38232c8c3de,https://github.com/Yosef-Ali/Multi-Industry_ERPNext_Coagents_SaaS/commit/90c0931c4927ba82817c3a7db38ec38232c8c3de,Yosef-Ali/Multi-Industry_ERPNext_Coagents_SaaS,Yosef-Ali
1ae88f755e6d8550cff98f00c5c8baf48a65ff76,https://github.com/synergyai-nl/svelte-langgraph/commit/1ae88f755e6d8550cff98f00c5c8baf48a65ff76,synergyai-nl/svelte-langgraph,web-flow
54b0b101f3cf850ac75788998b10b4b856783e36,https://github.com/yeshuman-io/yeshuman-agent-stack/commit/54b0b101f3cf850ac75788998b10b4b856783e36,yeshuman-io/yeshuman-agent-stack,yeshuman
af56292ffbf744b67465a5db4469b07c3429290a,https://github.com/gargpriyal/Hackathon2025/commit/af56292ffbf744b67465a5db4469b07c3429290a,gargpriyal/Hackathon2025,ChetanKrishna07
7b984c2a646dfef18e6fe07e5496f4d1ba847d5c,https://github.com/HAMA-team/HAMA-backend/commit/7b984c2a646dfef18e6fe07e5496f4d1ba847d5c,HAMA-team/HAMA-backend,elaus00
49d3e1dc949db267b9678f5de8aff1f749efc844,https://github.com/shunkakinoki/open-composer/commit/49d3e1dc949db267b9678f5de8aff1f749efc844,shunkakinoki/open-composer,web-flow
37f8be00eb63a9fd62f453351570d873dd2dee27,https://github.com/RunLittleTurtle/agent_inbox/commit/37f8be00eb63a9fd62f453351570d873dd2dee27,RunLittleTurtle/agent_inbox,RunLittleTurtle
2f1d9028cbd0d02d3d3cceb0234599d46eca40b7,https://github.com/Dom110/KI_AutoAgent/commit/2f1d9028cbd0d02d3d3cceb0234599d46eca40b7,Dom110/KI_AutoAgent,
01ee02deda6cdb1da733ba44fa038055b835c291,https://github.com/kaiser-data/multi-agent-research/commit/01ee02deda6cdb1da733ba44fa038055b835c291,kaiser-data/multi-agent-research,kaiser-data
681c9e6f06ad329386e6c654501119fd7278c537,https://github.com/opensearch-project/OpenSearch-Dashboards/commit/681c9e6f06ad329386e6c654501119fd7278c537,opensearch-project/OpenSearch-Dashboards,web-flow
1024a413b145183291ce944702b800fea9e241bb,https://github.com/oasm-platform/oasm-assistant/commit/1024a413b145183291ce944702b800fea9e241bb,oasm-platform/oasm-assistant,ntthanh2603
3bef1816f65f94f5f32b9d12842711abad4de6e2,https://github.com/BomfimThiago/ZendeskiAgentAutomation/commit/3bef1816f65f94f5f32b9d12842711abad4de6e2,BomfimThiago/ZendeskiAgentAutomation,BomfimThiago
ab7291c0b41aeccc9c23307cb5137d15e7160ba8,https://github.com/mirjebreili/Agentic-Router/commit/ab7291c0b41aeccc9c23307cb5137d15e7160ba8,mirjebreili/Agentic-Router,web-flow
55c162e2d02236f2d6a133c34f4ca3cb4a5d3824,https://github.com/TuberRishi/Kisan_Dost_AI/commit/55c162e2d02236f2d6a133c34f4ca3cb4a5d3824,TuberRishi/Kisan_Dost_AI,google-labs-jules[bot]
3bd86caeb6408c6fba0364f613fb75e77a741ad9,https://github.com/oasm-platform/oasm-assistant/commit/3bd86caeb6408c6fba0364f613fb75e77a741ad9,oasm-platform/oasm-assistant,ntthanh2603
45ce44dbb4c2a8724926a97dbf262110203b8f34,https://github.com/oasm-platform/oasm-assistant/commit/45ce44dbb4c2a8724926a97dbf262110203b8f34,oasm-platform/oasm-assistant,ntthanh2603
72e0826d4effe42533f6eb0d0a229d34ef5ec35f,https://github.com/kenomendako/gradiotest/commit/72e0826d4effe42533f6eb0d0a229d34ef5ec35f,kenomendako/gradiotest,google-labs-jules[bot]
8325fc83cb3a232b0258613461cb6461eb67e8ac,https://github.com/soontechgroup/ai-agents/commit/8325fc83cb3a232b0258613461cb6461eb67e8ac,soontechgroup/ai-agents,jaywang5540
9993ad03ac4a6ef27c87bd2c57e8e6f0c08f7049,https://github.com/TuberRishi/Kisan_Dost_AI/commit/9993ad03ac4a6ef27c87bd2c57e8e6f0c08f7049,TuberRishi/Kisan_Dost_AI,google-labs-jules[bot]
5d0209ebea53e7215f95ddedc13e99015af9d11b,https://github.com/weam-ai/weam/commit/5d0209ebea53e7215f95ddedc13e99015af9d11b,weam-ai/weam,web-flow
b49fe1ece02ea9d12a3ecb8c1ad251aa0d482501,https://github.com/anadi45/quark-chat/commit/b49fe1ece02ea9d12a3ecb8c1ad251aa0d482501,anadi45/quark-chat,anadi45
101f0f1ba118a2f390463d439c09d23935afc2bc,https://github.com/d-gangz/langgraph-instructor/commit/101f0f1ba118a2f390463d439c09d23935afc2bc,d-gangz/langgraph-instructor,d-gangz
8b9ff2d566eb2994fc35eea9b9ca841d42ec3c78,https://github.com/gabe-l-hart/scholar-agent/commit/8b9ff2d566eb2994fc35eea9b9ca841d42ec3c78,gabe-l-hart/scholar-agent,gabe-l-hart
99f1c52fe20b1a634a8f8bd241325be98a40c563,https://github.com/cds-9-group-6/sasya-chikitsa/commit/99f1c52fe20b1a634a8f8bd241325be98a40c563,cds-9-group-6/sasya-chikitsa,techmoksha
22f295939a2679dd4a184f31617acbc9c59eb865,https://github.com/d-gangz/langgraph-instructor/commit/22f295939a2679dd4a184f31617acbc9c59eb865,d-gangz/langgraph-instructor,d-gangz
362b4c1fcc3129b7ac0ec6f22f75674f9c5cf6a6,https://github.com/jewells77/EchoBrandAI-Mind-Backup/commit/362b4c1fcc3129b7ac0ec6f22f75674f9c5cf6a6,jewells77/EchoBrandAI-Mind-Backup,web-flow
ac158890ff08cf139863941f7e80dfe56d56a680,https://github.com/Svring/brain/commit/ac158890ff08cf139863941f7e80dfe56d56a680,Svring/brain,Svring
217b424555593a052374469699cd35dd382ea1ca,https://github.com/Svring/brain/commit/217b424555593a052374469699cd35dd382ea1ca,Svring/brain,Svring
0119276bcf7d5b9f6c92b7b396007b4a0b8c09f3,https://github.com/26Kartikay/broadway_copilot/commit/0119276bcf7d5b9f6c92b7b396007b4a0b8c09f3,26Kartikay/broadway_copilot,advitrocks9
cf5eeaa30fea6f56b4eaeb7baafce9bb12e3e8cc,https://github.com/miyata09x0084/slide-pilot/commit/cf5eeaa30fea6f56b4eaeb7baafce9bb12e3e8cc,miyata09x0084/slide-pilot,web-flow
399dbb01547de86c1b159c30c2e139093628988f,https://github.com/danny-avila/agents/commit/399dbb01547de86c1b159c30c2e139093628988f,danny-avila/agents,danny-avila
d60b4f876bd5e355cddcc389706b680b5042d246,https://github.com/baotvdn/chatguard/commit/d60b4f876bd5e355cddcc389706b680b5042d246,baotvdn/chatguard,baotvdn
577714ad5a0f9d41be40d57482d459419dbf58b7,https://github.com/Les-Mills-Ai-Agent/RAG-Demon/commit/577714ad5a0f9d41be40d57482d459419dbf58b7,Les-Mills-Ai-Agent/RAG-Demon,web-flow
1bfec3ad0556c3a5f54e1067a11379f5d8ce919c,https://github.com/omar-aaico/deer-flow-researcher/commit/1bfec3ad0556c3a5f54e1067a11379f5d8ce919c,omar-aaico/deer-flow-researcher,web-flow
b86057ef2a5d96584ad9ccb3da82dc26be683cb0,https://github.com/godcodev/deer-flow/commit/b86057ef2a5d96584ad9ccb3da82dc26be683cb0,godcodev/deer-flow,godcodev
556ee1c1eb18ee742ec6d4b5b2952058b556697d,https://github.com/lointain/langchain_aisdk_adapter/commit/556ee1c1eb18ee742ec6d4b5b2952058b556697d,lointain/langchain_aisdk_adapter,
2b1807cb25dc12c2d02fe1609a9cbaad89b077b6,https://github.com/Svring/brain-legacy/commit/2b1807cb25dc12c2d02fe1609a9cbaad89b077b6,Svring/brain-legacy,Svring
b7bca5a1310bdbfdd98023ad28e98954b063367c,https://github.com/Les-Mills-Ai-Agent/RAG-Demon/commit/b7bca5a1310bdbfdd98023ad28e98954b063367c,Les-Mills-Ai-Agent/RAG-Demon,Harsh-Maharaj
efcab0a6ae2707f8c9ab8b35a3eeddf8ca0e8565,https://github.com/FurkanSahinnn/psychological-agent/commit/efcab0a6ae2707f8c9ab8b35a3eeddf8ca0e8565,FurkanSahinnn/psychological-agent,FurkanSahinnn
c83e2588e088adf5f4803dff9688ef07f5e925f3,https://github.com/kafkaGen/general-assistant/commit/c83e2588e088adf5f4803dff9688ef07f5e925f3,kafkaGen/general-assistant,kafkaGen
8e3edabb925f892107438516701dd6f0ac1b3def,https://github.com/arthurmorais12/ecommerce-chat/commit/8e3edabb925f892107438516701dd6f0ac1b3def,arthurmorais12/ecommerce-chat,arthurmorais12
7357366bc46d1cbfa2d353dc33aef0fa28835dd3,https://github.com/UNDP-Data/dsc-sea-ai-api/commit/7357366bc46d1cbfa2d353dc33aef0fa28835dd3,UNDP-Data/dsc-sea-ai-api,web-flow
49777f1f403eb9163338dedd3c44e0fb8d05abe1,https://github.com/rudihinds/langgraph-agent/commit/49777f1f403eb9163338dedd3c44e0fb8d05abe1,rudihinds/langgraph-agent,web-flow
50677631a6c350a49df2a62e78c4bb804be63a18,https://github.com/hoshinotsuyoshi/study-liam/commit/50677631a6c350a49df2a62e78c4bb804be63a18,hoshinotsuyoshi/study-liam,FunamaYukina
6a4bb2d19cbe3fe90eaa82fc342fe2131d96f6fc,https://github.com/GDP-ADMIN/gen-ai-examples/commit/6a4bb2d19cbe3fe90eaa82fc342fe2131d96f6fc,GDP-ADMIN/gen-ai-examples,web-flow
266636655682f44b510f0741f2d46bbed164fbf0,https://github.com/GDP-ADMIN/gen-ai-examples/commit/266636655682f44b510f0741f2d46bbed164fbf0,GDP-ADMIN/gen-ai-examples,web-flow
7bac490dce89d784e7b5a7aa0fe6f88a5bae18d1,https://github.com/dhbrand/d2-ai-assistant/commit/7bac490dce89d784e7b5a7aa0fe6f88a5bae18d1,dhbrand/d2-ai-assistant,dhbrand
f46587239231d051dd10c2c9b41e16ad04d35a84,https://github.com/codekiln/logseq-encode-garden/commit/f46587239231d051dd10c2c9b41e16ad04d35a84,codekiln/logseq-encode-garden,codekiln
f66bc9bc2129e3bb2387ece1b0f16ad1baffc102,https://github.com/JSONbored/claudepro-directory/commit/f66bc9bc2129e3bb2387ece1b0f16ad1baffc102,JSONbored/claudepro-directory,web-flow
436822063ddfa2aa13f32c5eecadd7b8cd36df0d,https://github.com/TensorOpsAI/LLMstudio/commit/436822063ddfa2aa13f32c5eecadd7b8cd36df0d,TensorOpsAI/LLMstudio,web-flow
a10e52d058f3f990c6367244cd88678082992eaa,https://github.com/yukitowiz/rai/commit/a10e52d058f3f990c6367244cd88678082992eaa,yukitowiz/rai,web-flow
c53c06893f88a793f59562f649e0b9258b0a5877,https://github.com/JSONbored/claudepro-directory/commit/c53c06893f88a793f59562f649e0b9258b0a5877,JSONbored/claudepro-directory,web-flow
d003cce49694ce0140249386db96b655dbe58fa0,https://github.com/midodimori/langrepl/commit/d003cce49694ce0140249386db96b655dbe58fa0,midodimori/langrepl,web-flow
c2af905fdade47886ab6fe2a438fcdfd8d21e6c0,https://github.com/JSONbored/claudepro-directory/commit/c2af905fdade47886ab6fe2a438fcdfd8d21e6c0,JSONbored/claudepro-directory,web-flow
b6379d12c852ac9c428d0ec529d4ea8e66d9e2dd,https://github.com/enriquedlh97/base-platform-replit-v1-web/commit/b6379d12c852ac9c428d0ec529d4ea8e66d9e2dd,enriquedlh97/base-platform-replit-v1-web,web-flow
5c5653ac34746da33d80d6d66c975943a53413a8,https://github.com/benhorner-dev/portfolio/commit/5c5653ac34746da33d80d6d66c975943a53413a8,benhorner-dev/portfolio,web-flow
f2c1dc00d6e4dc629231ce31614103ef261267e1,https://github.com/ssdeanx/langgraph-dm/commit/f2c1dc00d6e4dc629231ce31614103ef261267e1,ssdeanx/langgraph-dm,ssdeanx
e7cd19cc538f3f5156dd717c457d73df6b6dae67,https://github.com/Lostovayne/Agente-de-IA-usando-Next-y-Langchain/commit/e7cd19cc538f3f5156dd717c457d73df6b6dae67,Lostovayne/Agente-de-IA-usando-Next-y-Langchain,Lostovayne
77cb914582e48d995d16c17efa8ad86969e3c3ed,https://github.com/Synctest-hub/kibana/commit/77cb914582e48d995d16c17efa8ad86969e3c3ed,Synctest-hub/kibana,web-flow
a182e514eef17daa2936e60233855ec9aed0d2f4,https://github.com/dakora-labs/dakora/commit/a182e514eef17daa2936e60233855ec9aed0d2f4,dakora-labs/dakora,web-flow
cd4ae8150182b490955e25bbfc178fe2a8750f6f,https://github.com/googleapis/genai-toolbox/commit/cd4ae8150182b490955e25bbfc178fe2a8750f6f,googleapis/genai-toolbox,web-flow
b44b80ae3991ac76872bec46e622c51bb5ab4cea,https://github.com/luistorres/medabot/commit/b44b80ae3991ac76872bec46e622c51bb5ab4cea,luistorres/medabot,web-flow
ceed51b3c3c0eb237e1ec6f009d0389191b61035,https://github.com/mcp-use/mcp-use/commit/ceed51b3c3c0eb237e1ec6f009d0389191b61035,mcp-use/mcp-use,web-flow
f38aa2765db4cf5e882bfd5989cfa812453f434f,https://github.com/X-oss-byte/Nextjs/commit/f38aa2765db4cf5e882bfd5989cfa812453f434f,X-oss-byte/Nextjs,web-flow
d132f568cebfc27531bc84fce48bb2f44837b5c6,https://github.com/currentspace/dj/commit/d132f568cebfc27531bc84fce48bb2f44837b5c6,currentspace/dj,brianathere
d18800393450bd17610a63e95e045bf2008af076,https://github.com/chihiro723/NeuraKnot/commit/d18800393450bd17610a63e95e045bf2008af076,chihiro723/NeuraKnot,web-flow
71e23f167ce11d23e7e4fbdba2cd65b1bb9f58d2,https://github.com/CodeVader555/langflow/commit/71e23f167ce11d23e7e4fbdba2cd65b1bb9f58d2,CodeVader555/langflow,CodeVader555
9e1f8a0eda709d888c969142bd3b9e3ebe2c1aa3,https://github.com/Azure-Samples/azure-ai-travel-agents/commit/9e1f8a0eda709d888c969142bd3b9e3ebe2c1aa3,Azure-Samples/azure-ai-travel-agents,web-flow
0b460a2ade2632e47027664213ec36b640a74b8f,https://github.com/hackerai-tech/hackerai/commit/0b460a2ade2632e47027664213ec36b640a74b8f,hackerai-tech/hackerai,web-flow
e3d3817424c6fb213ade983a7370f0767ce10336,https://github.com/open-telemetry/opentelemetry-python-contrib/commit/e3d3817424c6fb213ade983a7370f0767ce10336,open-telemetry/opentelemetry-python-contrib,web-flow
deda534c201a329238a993d4a0b4ab9dd0345e04,https://github.com/arash-arora/langfuse/commit/deda534c201a329238a993d4a0b4ab9dd0345e04,arash-arora/langfuse,web-flow
2eca294a673a1e5e5d13bfde2860b29265bc5722,https://github.com/langfuse/langfuse/commit/2eca294a673a1e5e5d13bfde2860b29265bc5722,langfuse/langfuse,web-flow
c8be1217f4da599d036accf241757be50a1c6f37,https://github.com/X-oss-byte/Nextjs/commit/c8be1217f4da599d036accf241757be50a1c6f37,X-oss-byte/Nextjs,web-flow
c4bef1f65b3e9d21d1c4fa0d620b560858070617,https://github.com/profemzy/dzp/commit/c4bef1f65b3e9d21d1c4fa0d620b560858070617,profemzy/dzp,profemzy
90a2714495dfdbe49e06cfc25d91e755568c5ef6,https://github.com/idvorkin/nlp/commit/90a2714495dfdbe49e06cfc25d91e755568c5ef6,idvorkin/nlp,idvorkin
e0e06877ec7998da7db3bbb08719b79f554a52bd,https://github.com/ssumakant/asf-genesis/commit/e0e06877ec7998da7db3bbb08719b79f554a52bd,ssumakant/asf-genesis,web-flow
a034238ed5b84bcfea6988b21f5ec55df5ffb942,https://github.com/ssumakant/asf-genesis/commit/a034238ed5b84bcfea6988b21f5ec55df5ffb942,ssumakant/asf-genesis,web-flow
5fe18b3dedfdf2f99dd31aa42c6ec5918fac9841,https://github.com/theexperiencecompany/gaia/commit/5fe18b3dedfdf2f99dd31aa42c6ec5918fac9841,theexperiencecompany/gaia,web-flow
2b72c2690f83f8182d0cc5823dfe647407bd921d,https://github.com/rkbadhan/agent-with-file-system/commit/2b72c2690f83f8182d0cc5823dfe647407bd921d,rkbadhan/agent-with-file-system,claude
7a2a37b732a5fe056b74aa0083c643d2784d9c22,https://github.com/JFK/kagura-ai/commit/7a2a37b732a5fe056b74aa0083c643d2784d9c22,JFK/kagura-ai,web-flow
c7e53747d796b7b514d032cbba425d72cc97f6ea,https://github.com/charlesponti/hominem/commit/c7e53747d796b7b514d032cbba425d72cc97f6ea,charlesponti/hominem,web-flow
5cdd70299de7ce1d3aa0812f18c6a2f52efd9381,https://github.com/BernardoMoschen/i2a2_agent_final_project/commit/5cdd70299de7ce1d3aa0812f18c6a2f52efd9381,BernardoMoschen/i2a2_agent_final_project,web-flow
a5529bde9df12cf440f0a738d43ae4f92e1c1dfa,https://github.com/manonja/quickExpense/commit/a5529bde9df12cf440f0a738d43ae4f92e1c1dfa,manonja/quickExpense,web-flow
ca9284243fd623424b40511b80d653050dc299f7,https://github.com/drews/agentopia/commit/ca9284243fd623424b40511b80d653050dc299f7,drews/agentopia,web-flow
3cf3d139f419f3b17cbac3917c31bd7773455729,https://github.com/finitearth/promptolution/commit/3cf3d139f419f3b17cbac3917c31bd7773455729,finitearth/promptolution,web-flow
79e5c21137b20ff3c31b48ccc12e79fc192b3b22,https://github.com/X-oss-byte/Nextjs/commit/79e5c21137b20ff3c31b48ccc12e79fc192b3b22,X-oss-byte/Nextjs,web-flow
faf0078674c9986203145fdbd2c2f1c695bba504,https://github.com/X-oss-byte/Nextjs/commit/faf0078674c9986203145fdbd2c2f1c695bba504,X-oss-byte/Nextjs,web-flow
98440cff7b3979ec48a27cf2eda19b1f3f094832,https://github.com/X-oss-byte/Nextjs/commit/98440cff7b3979ec48a27cf2eda19b1f3f094832,X-oss-byte/Nextjs,web-flow
6c4267d706d4283733bc27dbc0e41875fbe82f04,https://github.com/X-oss-byte/Nextjs/commit/6c4267d706d4283733bc27dbc0e41875fbe82f04,X-oss-byte/Nextjs,web-flow
22458c55d5d65b3665b800554d84b0ae021cc5b9,https://github.com/X-oss-byte/Nextjs/commit/22458c55d5d65b3665b800554d84b0ae021cc5b9,X-oss-byte/Nextjs,web-flow
ac88be976a210fd597e70d0a70be5e466af2a2a4,https://github.com/X-oss-byte/Nextjs/commit/ac88be976a210fd597e70d0a70be5e466af2a2a4,X-oss-byte/Nextjs,web-flow
9192dba13efb41f97d925c4670948f70027f3e7e,https://github.com/X-oss-byte/Nextjs/commit/9192dba13efb41f97d925c4670948f70027f3e7e,X-oss-byte/Nextjs,web-flow
ed32a6554a82c84f17eb2282a1168cd23e846490,https://github.com/X-oss-byte/Nextjs/commit/ed32a6554a82c84f17eb2282a1168cd23e846490,X-oss-byte/Nextjs,web-flow
e298189a7569f498ef0a994b5903d52d0145e7e7,https://github.com/X-oss-byte/Nextjs/commit/e298189a7569f498ef0a994b5903d52d0145e7e7,X-oss-byte/Nextjs,web-flow
ac4c4bda99acddbe4d99b1e85fe37f4010c34983,https://github.com/X-oss-byte/Nextjs/commit/ac4c4bda99acddbe4d99b1e85fe37f4010c34983,X-oss-byte/Nextjs,web-flow
0888c2a07e3c7bac0b002ada2274a3b77a50c70a,https://github.com/X-oss-byte/Nextjs/commit/0888c2a07e3c7bac0b002ada2274a3b77a50c70a,X-oss-byte/Nextjs,web-flow
d85c278576cf15998ccfc79676d07045150518ea,https://github.com/wpsmith/mercury/commit/d85c278576cf15998ccfc79676d07045150518ea,wpsmith/mercury,web-flow
5543e465241903f7b83bda79612c3c5e0c02251b,https://github.com/wpsmith/mercury/commit/5543e465241903f7b83bda79612c3c5e0c02251b,wpsmith/mercury,web-flow
c3f12c72db6b584c2141ea91642f05120824f12d,https://github.com/davisknowles/genai-cookbook/commit/c3f12c72db6b584c2141ea91642f05120824f12d,davisknowles/genai-cookbook,web-flow
18134a66e91e87e8c23cacb128d8b929f77be3d6,https://github.com/intel/Enterprise-RAG/commit/18134a66e91e87e8c23cacb128d8b929f77be3d6,intel/Enterprise-RAG,web-flow
73df2182de4e906be649f8a33ca911a6d4e66169,https://github.com/sadfsjg/axiestudio-lang/commit/73df2182de4e906be649f8a33ca911a6d4e66169,sadfsjg/axiestudio-lang,web-flow
46cfc1b98d26090cdb2e19dc3de0441157663e6e,https://github.com/theexperiencecompany/gaia/commit/46cfc1b98d26090cdb2e19dc3de0441157663e6e,theexperiencecompany/gaia,web-flow
9ac8b1a6fd67c64553efc717a31158e355a59ee6,https://github.com/langbot-app/LangBot/commit/9ac8b1a6fd67c64553efc717a31158e355a59ee6,langbot-app/LangBot,web-flow
5619ded9bb7cc57f27b79f7229ce5e475c284da7,https://github.com/biocypher/karenina/commit/5619ded9bb7cc57f27b79f7229ce5e475c284da7,biocypher/karenina,web-flow
ec508436e8fe9f7bdf4169b50de9f3d8df1f9c04,https://github.com/ScienceOL/Xyzen/commit/ec508436e8fe9f7bdf4169b50de9f3d8df1f9c04,ScienceOL/Xyzen,web-flow
2603bf5822ab3df95c9c231c0610b2e805642edb,https://github.com/YongzhQi/stock-prediction/commit/2603bf5822ab3df95c9c231c0610b2e805642edb,YongzhQi/stock-prediction,YongzhQi
18a8a6f141b1eb9d721e76197109d3b3b956ff06,https://github.com/luckystarufo/personal_assistants/commit/18a8a6f141b1eb9d721e76197109d3b3b956ff06,luckystarufo/personal_assistants,luckystarufo
dcf9372639fc55701154c9749d171ed9027303cf,https://github.com/openvinotoolkit/openvino.genai/commit/dcf9372639fc55701154c9749d171ed9027303cf,openvinotoolkit/openvino.genai,web-flow
359bfc571ff56a158b49e1ee82ffc95a2f73dc90,https://github.com/JSONbored/claudepro-directory/commit/359bfc571ff56a158b49e1ee82ffc95a2f73dc90,JSONbored/claudepro-directory,web-flow
f0ee5ba75154ce838124b8e5bfe4f5c8f3bf2f85,https://github.com/MehdiZare/seekr-assignment/commit/f0ee5ba75154ce838124b8e5bfe4f5c8f3bf2f85,MehdiZare/seekr-assignment,MehdiZare
acfa16eec839c4d1e5f004e356cefc702a5a37ee,https://github.com/JBoggsy/aipa/commit/acfa16eec839c4d1e5f004e356cefc702a5a37ee,JBoggsy/aipa,JBoggsy
77633aae8b79ebc692ae9a213d7ffb4f9bbd7f93,https://github.com/KameniAlexNea/ludo-king-ai/commit/77633aae8b79ebc692ae9a213d7ffb4f9bbd7f93,KameniAlexNea/ludo-king-ai,web-flow
c062b9174968e3b4926104ff961d43c8593a0b8d,https://github.com/saiteja-puttoju/ai-youtube-assistant/commit/c062b9174968e3b4926104ff961d43c8593a0b8d,saiteja-puttoju/ai-youtube-assistant,saiteja-puttoju
eb80155e80a00a04e54bfeb19d1c18381c7925de,https://github.com/NaifMersal/Legal-assistant/commit/eb80155e80a00a04e54bfeb19d1c18381c7925de,NaifMersal/Legal-assistant,hamad1000
4a55a3b0849204898d117678e5026edcc5a1c4bb,https://github.com/mangalrohit-eng/shakespearean-translator/commit/4a55a3b0849204898d117678e5026edcc5a1c4bb,mangalrohit-eng/shakespearean-translator,mangalrohit-eng
70e006ef3c47e51254a9f85f00ae806278e5da0d,https://github.com/LongStoryMedia/llmmllab/commit/70e006ef3c47e51254a9f85f00ae806278e5da0d,LongStoryMedia/llmmllab,
bd039cf3022ea95a6a4329f93cbb944ac369b410,https://github.com/Svring/brain/commit/bd039cf3022ea95a6a4329f93cbb944ac369b410,Svring/brain,Svring
3cbd0d6603d364355c991a956a2f928b63b2b771,https://github.com/mihiarc/rpa-landuse/commit/3cbd0d6603d364355c991a956a2f928b63b2b771,mihiarc/rpa-landuse,mihiarc
d9a6b5d1310be287e98e09d60fd222693383472c,https://github.com/AhmedShetaia/Finincial_ChatBot/commit/d9a6b5d1310be287e98e09d60fd222693383472c,AhmedShetaia/Finincial_ChatBot,AhmedShetaia
84365f48d52394fe39ed9ad9e8174a26ba1b9a8f,https://github.com/shskwmt/hikizan-emacs/commit/84365f48d52394fe39ed9ad9e8174a26ba1b9a8f,shskwmt/hikizan-emacs,shskwmt
43e4c3b652563f0485be14a0f6cdb137b1570e27,https://github.com/andysalerno/llm-at-home/commit/43e4c3b652563f0485be14a0f6cdb137b1570e27,andysalerno/llm-at-home,web-flow
180ff70e4612b4998cc08cfd5c671471baec4c1d,https://github.com/Monthlyaway/AI-Conversation/commit/180ff70e4612b4998cc08cfd5c671471baec4c1d,Monthlyaway/AI-Conversation,Monthlyaway
e5d5e61cfc4f253681c436eab5c701da1d20d17a,https://github.com/AnaqiAmir/FlavorFusion/commit/e5d5e61cfc4f253681c436eab5c701da1d20d17a,AnaqiAmir/FlavorFusion,web-flow
9209e998e6d8a202bcfebfb34ccc01871d64105d,https://github.com/syw2014/mcp-use/commit/9209e998e6d8a202bcfebfb34ccc01871d64105d,syw2014/mcp-use,web-flow
de968715f6b0367b662e2af455bd303c0033b0fc,https://github.com/roberto-cassio/chatbot/commit/de968715f6b0367b662e2af455bd303c0033b0fc,roberto-cassio/chatbot,
d9b93aafb3b31704574d6660e0c253bb999211e2,https://github.com/comet-ml/opik/commit/d9b93aafb3b31704574d6660e0c253bb999211e2,comet-ml/opik,web-flow
3d05b4fafa87456256cf84b5b43464a2d9a78e2f,https://github.com/Gfermoto/HASSio_Cursor/commit/3d05b4fafa87456256cf84b5b43464a2d9a78e2f,Gfermoto/HASSio_Cursor,
c0535036052438abed0a2f9935713fed368b7162,https://github.com/pisakhov/Chatbot-Artifact-Detection/commit/c0535036052438abed0a2f9935713fed368b7162,pisakhov/Chatbot-Artifact-Detection,pisakhov
1e1b21945ae2ee1a3b2c40266163ca253702e28c,https://github.com/biocypher/karenina-gui/commit/1e1b21945ae2ee1a3b2c40266163ca253702e28c,biocypher/karenina-gui,web-flow
9b9e854fb4369a73c591bc561c475e33722d2144,https://github.com/himudigonda/agentum-framework/commit/9b9e854fb4369a73c591bc561c475e33722d2144,himudigonda/agentum-framework,himudigonda
f3c44dfb4797930132065c4038bf7e0604cf86cf,https://github.com/TuberRishi/Kisan_Dost_AI/commit/f3c44dfb4797930132065c4038bf7e0604cf86cf,TuberRishi/Kisan_Dost_AI,google-labs-jules[bot]
73661de7d12d6d6f0e36588426282661e70b20e9,https://github.com/GuillermoBlanco/ai-knowledge-assistant/commit/73661de7d12d6d6f0e36588426282661e70b20e9,GuillermoBlanco/ai-knowledge-assistant,
84619bec7c4e931b582af5dafce418c23211bad1,https://github.com/arterm-sedov/cmw-platform-agent/commit/84619bec7c4e931b582af5dafce418c23211bad1,arterm-sedov/cmw-platform-agent,arterm-sedov
6e3491bb5fb542b18965482461a7015103417bd7,https://github.com/X-oss-byte/Nextjs/commit/6e3491bb5fb542b18965482461a7015103417bd7,X-oss-byte/Nextjs,web-flow
6f012fe2c78fb9a1dfadc91b5a8e7014a1a575d5,https://github.com/X-oss-byte/Nextjs/commit/6f012fe2c78fb9a1dfadc91b5a8e7014a1a575d5,X-oss-byte/Nextjs,web-flow
0c706c7b2dd24e9c2ec49802556a6de90d505566,https://github.com/TBice123123/langchain-dev-utils/commit/0c706c7b2dd24e9c2ec49802556a6de90d505566,TBice123123/langchain-dev-utils,TBice123123
110382543d6eb133e928a35a55c6439827e92eaf,https://github.com/codekiln/langstar/commit/110382543d6eb133e928a35a55c6439827e92eaf,codekiln/langstar,web-flow
ee1eca2a03edfe4033f181fe079bbc54a2505627,https://github.com/m-ross-thornton/resume-narrator/commit/ee1eca2a03edfe4033f181fe079bbc54a2505627,m-ross-thornton/resume-narrator,m-ross-thornton
2017ed213f8b7c7c27b3f2bd7e3b09f24944f130,https://github.com/CanadaDevOpsCommunity2025/GenAI-Agents-Tailored-Banking-Guidance/commit/2017ed213f8b7c7c27b3f2bd7e3b09f24944f130,CanadaDevOpsCommunity2025/GenAI-Agents-Tailored-Banking-Guidance,
833333389a5400d79e0b02ed39a24bdf36580cfd,https://github.com/LuisNSantana/cleo-agent/commit/833333389a5400d79e0b02ed39a24bdf36580cfd,LuisNSantana/cleo-agent,LuisNSantana
b72c9e95fd4a293f303dafe4f5bdc9462a85cce2,https://github.com/NOAA-GSL/VxIngest/commit/b72c9e95fd4a293f303dafe4f5bdc9462a85cce2,NOAA-GSL/VxIngest,web-flow
